IMAGE,X,Y
4983886058,0.7781161681995277,-1.7050120169181846
8697406387,0.6223239344097686,0.14901139752046522
14314636400,0.7472568650457498,-0.32852251350804407
5585563121,0.5857314993504175,-1.9779403375804865
8040356329,0.7817830104819179,-1.7752348807767413
4324503170,1.1056546757850871,-0.37781739273532233
6821741724,0.13346533108564995,-1.0091652697937628
12198878633,1.8001828939377875,0.0975788747945554
14849082901,-0.3736845998864766,-2.6587925865874866
9193691996,0.3146959729921457,-0.811516760697057
9199410923,-0.805980618306213,-2.6297761032986866
7044142057,0.11294767449071608,-1.3213911182878544
12478356443,1.0940609663623124,-0.8401294753177266
5117231888,0.4874687885904343,-0.9569263524730554
6684697447,-0.07453448922951456,-1.890026804443546
15903956939,1.8490786915409807,1.6287907909150428
5378840034,-0.279276354685543,-3.0
14926676906,0.5748454780764818,-1.8569414642695823
8437010592,0.7815830193454241,-1.1081003714827529
8616431303,0.6471833836792868,-1.6615905499531918
14368231243,1.288292138469288,0.3262223951494021
8086239402,0.47733957306746766,-2.468429433791898
4415176442,-1.0437765661523277,-0.9385959952965508
5165574162,0.19176523713173643,-1.6360390052418574
8515954879,0.1180053315833498,-0.04712104373509396
8162658738,1.1086494031367848,0.46361704684390803
4910655007,1.068281334213877,-0.8669403639794551
4954364882,1.0141593053383595,1.0735747218526597
9381790354,1.2742426440439327,-0.6481048360566217
4331941695,0.01665986482551607,-2.0108257032834205
11483248224,-2.179443340557568,-0.014019170654419266
4466935459,-0.6106394223028206,0.04253799603756381
4285088392,0.2999344157732924,-0.5855006517977666
15800177320,0.5368714040046552,-0.042268020684438135
5660310062,0.44744376101901273,-2.4362538229429274
6982951696,0.23000018975132375,-2.805365047507697
15026797907,-0.49411951989378256,-0.8612275404872736
8541537773,0.4691348148395582,-2.0447286499630977
8268872422,1.0354362398156856,0.3060310447720833
12025428274,0.3916611495905382,-0.07122554311983098
5102599366,-0.043442070192096116,-0.5499232261146769
6877984694,0.8182880857508696,0.24535171165522307
5381059659,0.16288648297690766,-2.1831814297899075
8731791924,0.5109727953776284,-2.053207432115676
4478894105,0.27931275851629667,-0.33043256647836916
6225301133,0.017143361286133585,1.3281934250882368
8216145197,0.49440526240085036,0.22121179654217915
10240842133,-0.28713368570010556,-2.923290691185658
10990174975,1.1851619848782324,-1.5712413191760861
14952362819,0.5234265411796855,-0.4178868978682502
4417975055,-0.7103666589283604,0.08162332493886382
7130779177,-0.6923616571843483,-2.069394257358015
5123375350,0.850949956326035,-0.7997851076294187
4743237560,1.6973208197417702,-0.3681314241651181
7728625688,-0.645834091121442,-0.6686241685661107
10022730936,1.3661184210458244,-0.5386763367106737
4894813007,0.4117970678598739,-2.0039967690452434
8291806545,0.03878268928390871,-1.4097812183785687
6419641281,-0.041483478039265664,-0.998830022507021
14404971781,0.1442487873642433,-2.0888969310782586
6872093703,1.8266053356129215,0.602351714578274
15345331635,-0.25090597958015415,0.49229593711629915
14606976336,0.7669954929519063,-1.2375630571461316
6223537021,0.4700020794551647,-2.233174362568843
14773214124,0.6590522723110117,-0.6118331962408514
10100655866,0.2639526677797328,-2.0636363663251265
5548417777,0.1496551802573538,-1.753097338745644
7361760526,0.6714517101854032,-0.9656947252628378
13989650881,-0.464552148417245,-2.2149271057210895
8997998347,0.7301741057301037,-2.0401880613936276
8516974851,1.1041485704525382,-0.09846361546760818
11124539456,-0.22076976260306125,-2.4250744374181945
4722293911,0.527596821740629,-1.1659347839843823
15864109770,0.16192976433815698,-1.141275212857193
8292859822,0.47113167135746026,-1.5993943781861892
14159559755,0.6899779343383108,0.1422440090945316
7342030260,-1.3006184554575955,-1.6328654200766142
9573055665,0.21689859090045505,-2.1266895619766837
4593217704,0.06963181103450977,-2.7818631725188085
5975715047,0.12533571548889855,-1.5832057455829482
6634508891,0.46370956678148234,-0.5886156358105237
13926702033,1.7805713433111434,-0.5739712058112678
5927620647,0.0664030453512654,-1.0544745544802447
9258135342,-0.23961835371565554,1.64466607369183
9532642946,1.3310179298339444,2.0379616036417647
5023764707,-0.753507373565437,-1.5883904206012125
6611714029,-0.9637661566529792,-0.3195993623370872
6438340829,0.10999548254551472,-3.0
5383496167,0.16103057590149028,-2.263008156963
8965140850,0.7278386079088706,-1.4064692532844592
15007810575,-1.1081080932260106,-1.3474188332775272
15021067442,0.660289928934503,-1.320444153432371
6339023091,0.8028304007965967,-1.3643787926390631
14594763953,-0.3555614852483323,-3.0
8095228147,0.769070000692599,0.38443662571452597
4479003508,0.26056293873558944,-0.24004829685378937
5381215324,0.3997529866909164,-1.984727432115676
6132269694,-0.11370097068035756,-2.513515156662125
9445958119,0.788137265415134,0.5471103721748629
8619324268,0.5117698025038298,0.414712753649892
7220923152,-0.2190988015035934,-0.8366625286760989
14364150339,1.1766788267386812,-0.023993468168918675
9378917027,0.02981967717862788,-1.6820654813778395
6995568133,0.6645231291359235,0.08604446594426918
13388215233,0.38081078460925766,-2.074491650408049
8720789498,1.3918495417619818,-0.39198872393776973
10929942646,0.1729839222924412,-0.16458989477585018
9655742639,0.7395785617554393,-1.9721170544867612
15372119056,-0.10449221699753497,-2.30686950090353
6762832945,0.4777533804133256,-0.9654735259158849
14567545116,-0.7894152269604191,-1.629057716900173
8634551108,0.9460706335766644,-0.7069913575112037
7009967235,1.098704964960605,0.5120132653509777
13333845353,0.14925131727721297,-1.9662010533029481
4960809800,0.4816939659536288,-1.2960698936463384
5956883718,0.7981287795234546,0.3102517082482934
6981963797,0.24281072982121743,-0.1898683787873119
15405191946,0.5358560380616493,0.08879572113235179
11348350634,-0.46818560591226976,-3.0
6738349585,0.5113854653020107,-1.0126001262925555
9946436393,0.08748564404101034,-0.7057173652869353
6326030519,0.557971030127747,0.38374506585648005
14273231860,0.525018508367874,-0.9778717005001596
4968505432,1.3388923028809085,-0.15325071959497105
7046817817,-0.0921332918892438,-1.34194999242799
11178616535,0.6337959166635301,-1.2344124803484222
8374984024,-2.692291234120553,-0.24913767394055686
13172756474,0.2664742691358619,-0.9618106963668258
8202403460,0.5928286369143263,-0.9033647064822832
8168080395,0.16103057590149028,-2.263008156963
4607103113,0.2784301730396328,-1.3813027422901571
6965716384,0.5083027162162936,0.354562026841037
5833824065,0.9357169745721077,0.20678326336796893
14844684427,-0.19908732158617748,-2.540618563019809
6182472496,0.7598407137767571,0.24070461465156434
4503943500,0.629509267634891,-1.7963658414651527
4769368266,0.8714138632145481,-0.590366330498858
15296458865,0.054020078623066015,-1.413847872266166
8491963284,-0.7881121219598105,-0.006292699493502862
4668027614,0.5898925701101905,-0.5098058663748866
7541311508,-0.01654832387756311,-0.9849112003096048
6741340089,-0.4458355475249136,-0.9938539339438033
4501149745,0.6400144185318524,-0.44545152005589195
5186641603,-0.8449752110091742,-0.42604431557400435
9585839529,-0.17233919562441957,-2.341147589474351
6031494883,0.20408173925486284,0.7078444028371513
14869053954,0.8690900100975454,-0.5313106601467039
6972812107,0.7689515684587536,-0.8707015605134969
7196158508,-0.026249380088747554,-1.7551065860190742
8435191630,-1.9878227900667085,-0.08719923683962394
14967801805,0.6367521997086143,-1.8354254265389953
8161604253,-0.12459249276258766,-2.9660906911856584
6841402916,0.7139188485151273,-0.5911680153250107
5971687827,-0.6765280600382899,-1.9562331415606644
15666877740,-0.24664421964840677,-2.206919985613379
5981758963,0.48002396167669525,-0.8112503844344148
8399185190,0.0035376494691068405,-2.0253016653270826
6594506759,0.3916611495905382,-0.07122554311983098
8592759771,0.8644181506550961,0.20065457556986566
8263838497,0.12994119220723577,-2.7709877896970685
8416305431,0.10067818668614215,-0.4004071237554516
6842093814,0.5489160059797593,0.47734735923273997
5574117232,-0.6976780282072982,-3.0
6637812839,0.4157501829281174,-1.3829492978284548
6480217939,1.1343142915249802,-1.0948186873659704
4722303773,1.1184539071476831,-0.3840147719291025
11383924094,0.9533632439060793,1.2526158817126523
4916964949,2.315002894929621,1.1934829515226002
7987695865,0.8698085591685141,1.2207991956061233
7612635652,-0.600341258511246,-0.7209525116828366
5636876140,-0.711217618244036,-0.6062081321808761
8020562016,0.10571882209022121,-2.2835669785718604
11804845863,0.0467701526269495,-1.8417143975694632
8614702444,0.08066977116953766,-1.7892824815913748
8568813423,0.6668912688880351,-0.6278943513094837
8434105761,0.06985023984117267,-1.18578798969908
4527607194,0.6528207065228706,-0.012933516904251707
9043303864,-0.4387559007353007,-2.8421137456472616
6049852085,0.7229804759456495,-0.7018185712247891
8968897382,0.2831215463259147,-1.826255347934828
5636912703,-0.7977631063042652,-0.976796314546239
15847786839,-1.119521581678302,-0.8116211268469598
14092935147,0.2730524196428019,-1.5901704536039385
5034462040,0.37308871191666015,-0.808852162871704
5217777790,0.9211325512468667,0.6248687182033934
6143858199,0.7598407137767571,0.24070461465156434
6795555791,0.5969098295660724,0.23123155837017562
13045078024,0.5258669334291315,-0.9784859811186384
6946938431,0.12007412606813306,-1.5316299891376022
5195282291,0.9902141196945362,1.2215509137112917
4644116404,0.8945248027008788,-0.060614196468057546
6205712910,1.0417782057472504,1.446031884595389
8089087441,0.2918162167193694,-1.1025838455345194
8408170399,0.43706767943549285,-1.235179601484821
14452831980,-0.0445462883929193,-2.4590636858557997
8405529811,0.19413914456880943,-2.2154911157318185
8162657674,1.178958793103382,-1.0861772122420779
8158119477,0.7687545346797586,-0.013267068481566557
9416162050,0.4050954076637807,-0.9646938146460391
6470997043,-0.8061001023855032,-1.358031428116369
4587069823,0.39604420501072,-1.1735871158477056
5553344023,-0.1085575347226938,-1.8987418272089855
8371566751,0.6505928109948833,-1.8337436599107662
10629844046,0.513638657872175,-1.3749492392481981
4339535372,0.48002396167669525,-0.8112503844344148
6861469913,0.12885211464305235,-0.5548230382829531
13442116405,0.3490357375870381,-1.7667606097323598
8684087038,0.4550949362576848,0.6746206468294145
13653958083,0.8213543862670647,1.9517163422209802
5685507854,0.6406093274291966,0.004362369185950676
4257577509,-0.07018637923303317,-2.1560254142159465
6657551549,0.5577119783268121,-2.196427500226007
15479670851,0.17554444445907302,-2.2758481569630002
8687418573,0.9031110383233409,-0.4858138018056817
7695693036,-0.38584597440057755,-1.9676885214878808
4976249276,-1.1965039142183567,-0.6335439116461048
9554474078,1.0448455738666926,0.7192409643405013
6928103643,-0.789914765443699,-1.9308610341338566
4387158895,0.08544807040859026,1.3845720733620124
5436843126,0.2995402314489839,-2.055421809531484
8649808498,0.7995399062673472,-0.9591455508095383
4580074818,0.4213907841505997,0.02070446805622561
4580328985,0.805001176518662,0.610769023736101
8963955085,0.3075253818272192,0.31004572045005974
6924757636,0.2680101420327563,-2.125915541043647
8055292249,1.139020015936785,-0.7619539228701369
6880394458,0.711349120946067,-0.4372728944655395
8066955042,0.4959116531535972,-1.9856974563179652
15402836619,0.012938898323868964,-2.5578896902091652
8543435096,-0.28202659855654855,-2.1632989906746296
9186356719,-0.048150972798645664,-0.3486974456564056
7428012798,0.6007382712409937,0.5279536702776508
10234862263,-0.5419225859452702,-1.6510654538378606
8631804916,-0.2556021600962559,0.20407789711939328
8611841507,0.6922916627553546,-0.821516907213578
4403212031,0.48313225361652545,-1.0676455362516282
8460283214,2.3872729147461715,0.6037567776400921
5499233880,0.795666918488807,0.1861399628235536
6064405693,1.1208411293776115,-0.13120514013500895
15483566168,0.25163063646361583,-1.4624870154830178
5721806444,0.8213424306272019,-0.46968268839740945
14668605485,0.17554444445907302,-2.2758481569630002
6018878832,0.6387590551314726,-1.9615318023859412
14412273807,-0.18824873944057585,-0.6653113670769848
6507158403,0.3847438863686936,0.524055995146202
14485455879,-0.04060455685221109,-2.4556452476056547
14987852846,-0.09409758303446902,-1.5464109435399136
6343846550,0.03499967577688223,-0.8234967582652897
10243004813,0.256447065387883,0.32411964469451116
14099351593,-0.5664431061691346,-1.0441389455624517
6821744692,0.790433681246824,-2.208524389623144
5557711155,-1.1831400216434604,-1.9232064951941992
15410366772,-0.07648469529296442,-2.86470131326933
4389116183,0.28308134697112486,-0.25255979272022167
8423489503,-0.060675691298121004,-1.133186976258035
11056874634,-1.318334250289078,-1.8675854804996095
5469009597,-0.3727949932806578,-1.6207070109801727
15662854938,0.6370665353566272,-0.8106781551689948
8652325278,0.8048656208966192,0.7568293205911316
16022035695,0.7686070367773425,-0.5900841692206966
5274742655,-0.13486009923284936,-2.496991112145734
5013607359,0.7529972145266197,0.821967227208813
6004727772,0.39531422376871794,-1.511132333087129
7763749622,0.16309471979843915,-0.713370684559266
8081959228,-0.33723856221526516,-0.38105401243387416
5831728273,-0.30760836711280304,-1.5261655761102122
15224875481,0.7673493584219351,-0.2982540884970013
5379277641,0.12487565274988044,0.28579184318101314
7635180514,1.1843871301734692,0.9752678821147556
8728207443,1.4555569505587116,-0.778327832212244
4267444098,1.0543045465653338,0.17536559578992428
9003176941,0.6110523820401206,-1.4994135676701306
7165435030,-0.11035625627781531,-2.422671242850912
4953636084,0.8981650177539178,-0.6861467894864135
4234259716,0.5594340695342608,-2.0758821077143166
7536122642,-1.4835101229389138,-0.8395362641804334
14766100397,0.9612482728967515,-0.7710804617780234
5559199930,0.5619514208173022,-1.1195991564723369
15645799309,0.5209202683860215,-1.6333278425900621
8451625306,0.55252753266955,0.009108963889707944
9004306192,0.1863880991924216,-2.294568393238297
8340548636,0.4010069913339489,-2.3023512378140545
4911216432,-0.0905706845579155,-1.8799697553628918
5596523207,0.022169879614816868,1.620813704984093
6248402873,0.24283097392738706,-1.7726219672291583
5187402041,2.121636944107915,-1.3918933596859162
10159745415,0.8479792517815474,-0.637697377739769
7975368118,0.6731415876765974,-1.3802385847879446
10425422763,1.183953603547802,-0.8414545541255909
4484957985,0.7643371913689965,0.8775387788045701
4606797962,0.745550400324537,0.016428861979060905
14613904026,0.9916173126304946,-1.710560931640075
14904400288,0.2990104316662707,-1.2336038300725125
5694895136,0.4364615296275238,-0.7056183192151648
5104874855,-1.0327662867550311,-1.4761295844786448
6078673521,0.313863437666267,-1.6645757632987546
8324207098,-0.775435028507881,-0.6995319463001919
8459182197,1.1324262442931288,0.2699991082463291
6368111637,-0.46818560591226976,-3.0
14879526107,-0.19961079029095097,-1.7720083504693285
7157552606,-0.17100299681207765,-0.5693289705616529
5481386553,1.8425653244338769,1.2093712873948301
13300004274,0.9086714665160447,-0.8885505810832659
4664435577,0.027947886387408527,-0.9469401759787832
8047369781,0.8058336624585773,-1.1569127253925142
11198570825,1.4160002308127104,-0.5763004794997824
13466105535,-1.5595199692704558,-0.10584405755186843
6146646007,0.6992363197889742,-1.3047239884691182
8049103546,-0.11370097068035756,-2.513515156662125
14568863840,-0.24447421028546357,0.30263783198065264
8034203390,0.059322452961947825,-0.3100718772616422
6130103491,0.3754453034460534,0.7830560984700141
6634598175,0.012938898323868964,-2.5578896902091652
4523580216,0.6020868170728793,-0.7399486803782533
9099561131,0.7426006448383504,-0.6045452724542066
5405017489,-0.9880829215596418,-1.997988528072563
8153556222,0.10608763055615156,-2.0979824235637925
14154317561,0.5088274286619863,-0.527726125390025
7156826069,1.193469537377555,-0.10693514582698338
5261948173,0.3872540746244617,-1.6932713793928529
10758577783,-1.0164389645132594,1.8424030980837522
4797732035,-1.1834605062461308,-1.4647075539359355
6273414015,-0.28046212048309516,0.812350102572331
15760640965,0.9503584158023839,-1.7919572999965345
9347963749,0.6449560260824561,-0.022743644933989948
14211553598,0.7060284051195844,-0.08095920412130875
6027431826,0.9907125719412802,0.9066003891171772
5340577177,-0.13295589583248502,-2.5186129550959278
5024218809,-1.318756440939969,-2.594780618298386
6955000058,0.051538952653840564,-0.9442268580758144
4580504766,-0.07547285957471883,-2.857905742931989
6264010427,0.7531362376160864,-1.2759219481738708
8241187371,0.45590911716912985,-0.3787707690602198
8261139901,0.5400908007522267,-0.9025991686184374
5625938580,-0.27310066661211085,-1.9830618689901083
9553315719,0.3998429251506941,-2.3366882093582024
6896914331,0.21797187428906262,-0.906604341027109
6969193090,0.4200491211180053,0.15085301531862472
14843749227,-0.5781611390141611,0.7285470105437102
5775873402,-1.3113039772307222,-1.7413380610787337
7687273960,0.16687065130133694,-0.05991490130113153
8681162611,0.3099004819587394,-1.910052592804265
8693849933,1.3322122203982973,-0.17472683688185597
6172215767,-0.4618201260328756,-1.4266784766005878
7204766348,0.1649259547586992,-1.264178437905037
4709928640,-0.28713368570010556,-2.923290691185658
11865757773,1.168866912772715,-0.8057786608525945
6747943091,0.6373362372852116,-2.1126467193531107
6814255260,0.7615955322199108,-0.7829102077984849
7993622897,-1.6886064033502477,-0.40367028642631864
5545683846,-0.11019135927766088,0.06233833644243347
8129536215,-0.04261616662169976,-0.974434892037257
10263519295,-0.09648474857437306,-0.9440328128892626
7736592238,0.652681109059285,-1.3632742387550532
5373935964,0.35412350557229755,-1.644512115117574
6017931538,0.3316019785872011,-1.6346574880272482
14660978950,-0.01208987879885759,-2.1074683650955426
8438297362,0.9494627508536342,1.1759257227496476
5318107965,0.4454438869287485,-1.92167308229899
6108148405,0.34781868514702374,-0.7122381551689947
6127965677,-0.32621723172680306,-1.3074211436243526
4549528975,0.16439565450052185,-2.2738083563469766
15036572301,0.4756980118877856,0.14910886197906104
11419729095,0.6234990038902062,-1.494039518843807
11805109743,-0.7281794810017306,-0.43707689905654723
8393022013,0.1334896186565233,1.9474058136618733
7086772635,-0.12879119861277788,-1.5335955111162813
13850235253,0.48918751280265327,-1.440505308651486
13362121455,0.23061891018895375,-1.7709343582850718
8515247777,0.2240381246828751,-1.7615042261761291
7134470629,1.9522123317857802,-1.2990738092678042
14826115326,-0.28713368570010556,-2.923290691185658
5923542575,-0.9703189894908861,-2.004142794676369
6017931548,0.9741347763249908,-1.912083440664681
14832017040,1.0205838716455002,-0.9168138970597859
14362015333,0.16852760589965854,-2.3650891978530257
7098518473,0.8418060569212731,1.3120485079503221
4314623364,0.2423378410999315,-1.7168937052026445
13073692214,-0.04241163858260111,-2.1873276445911096
5962690894,1.149616007223471,2.0939423325720647
6288570782,-1.3617833578658776,-1.7479431867730122
10877251193,-0.06280059577735742,-2.4560173091331183
9039245825,0.1804632794247487,-2.0798697370575945
8330883825,1.2643234223368724,-2.017599575077642
8100808173,-0.20020280669079638,-0.18981080550665785
6681153423,0.39520370284656514,-0.19992017224810965
13850235223,-2.7603587394348903,0.5831952321441203
8519218360,0.6187984733195175,-1.4198801611034138
7818582878,0.14670729413704464,-1.1957665921927938
7818569992,-0.9660824328536057,-1.8069101761949364
15458577682,-0.033459401795613575,-2.561768547209252
14165739051,0.10193486351333303,-0.1656200261182459
4559364760,0.08756634182353462,-2.2559836817370815
8424039392,0.7561600583408972,2.0328531768222216
9404336494,0.08209968064041862,-1.7210374616929873
4977562301,0.14994679768608998,-0.7629502879300789
5716786214,-4.1579254881884964E-4,-2.32842525230675
6294333590,0.5818749451817524,0.5860496024668431
8212497264,0.8154180021130981,-1.0276196800487694
9498778893,1.1879806968350775,-2.0753430431553115
5033426622,-0.15408717682563,-1.2505350289934896
6372558423,0.24110903397302352,-1.8419872930254915
8526670410,-0.19389143515709162,-2.2923675212879964
5913377257,0.5468752969731363,-0.2890318564871124
15315500699,0.5294744289975013,-0.8095703491520827
11954137615,0.2833916216605592,0.8684724796678673
14392096698,0.8157100729794979,0.7916642048126108
4580845286,0.6536628545941132,0.06428236918595065
5080059230,0.7083319283822447,0.29165324312839447
7466303008,-0.4679974471934223,-1.2585334098836034
15385670172,-1.0223169939856973,-0.5523310609352121
4716283309,-0.3697798247870956,-0.31195736409698194
5424322533,-0.019414762751136183,-2.1072940623866616
9413403295,0.4199154976589299,-0.9818138146460389
7224143260,0.6540170393370723,-1.195487796275153
4485061596,-0.3528724925086848,-2.450644403270676
6214837095,-0.010032512214972478,-2.3107141198789733
6220913274,0.1861239580684637,-2.38303246881737
7115577665,1.1641182278870479,-0.09124847907917744
15311418418,-0.007934356123498243,-2.304163541811236
11478804474,0.05654211363878936,-1.600971209515495
8037537731,-0.28029289375518496,-1.511456239461285
8281646960,0.2108645224075807,-1.7489671494085106
6602182585,-0.3777989454064945,-2.2849928900255403
9606265214,0.7240253317967535,-1.1217150889069996
15006258331,1.091689230732874,-1.6010163952947862
4439011376,0.6561422674312869,-1.6592547801471556
4700028939,-1.6555930297507055,0.31405717311370074
6622363247,-1.0862461279516449,-0.717145533277892
6153564711,0.7377285077195825,0.2859966257145259
8639844096,0.7760995036599956,-0.7475700346649128
8208239271,0.3657625917724956,-1.8456884202680055
4859542545,0.28358123009355984,-1.6488963263627787
4969232907,0.7379640928648401,0.3278531791623007
6819192638,-1.0813392190631772,-1.6484724716099732
12394717075,0.6376417886627912,-0.649284274836333
7993560506,0.6589893974623997,0.0049782868833689875
13220208415,1.0231183967942317,-1.5747089176619853
14092301125,-1.6601107772870798,-1.71758033952896
9960489324,1.0421491684987132,0.17495790122765564
8438297336,0.7996013497508061,1.4339218456188605
4389975806,-0.04060455685221109,-2.4556452476056547
12275567624,0.880302557938077,-0.697103826848883
8978695318,-0.3580722478692654,0.004620243011798308
5137195132,-0.2236002191260078,0.30033005262233425
5292858544,-2.64520272113786,0.7249150167692568
7799439938,0.05325197492860112,-1.6551214309940092
12871052293,1.0728318155316792,0.0729871483322797
7405366740,0.5368714040046552,-0.042268020684438135
10696576276,0.2715862287355406,-1.9364841442542835
5985356253,-0.8683058875508693,-0.9886938482376877
8558270818,-0.30276099339876494,1.4102044229155433
15877661699,-0.4288379521308918,-2.653635353012453
6519515313,-2.221437445702421,-1.615934831751285
15680192889,-0.85186938950621,-2.4657199149683233
7594890910,0.345311782214329,-2.50180988429128
4355719576,-1.0491513823889127,0.5321703027555027
10760474114,0.5318057930249223,-0.45313358656403757
10626604455,0.1861239580684637,-2.38303246881737
8185213894,0.02555475261594453,-0.7736105363864474
12296065526,-0.11003010426724091,0.39494302439765194
10126176334,-1.911465772969197,0.15913391405244992
10681317615,0.30345399122672734,-2.3589821512712863
7100839015,0.6771193412283982,-0.026660348514010224
8617381748,1.118467049141301,-1.0048462878350222
5758906291,0.34643406927059206,-2.9996784287054874
5907988903,0.2296215500225136,-0.17911261609992613
15011902417,0.7278201796049539,0.6537619593469981
7993552827,0.28981961992950045,-0.9956545075753502
6690366445,0.7509764427596202,-0.9364843187599301
8415387856,0.42754088161075177,-1.8962997022855268
15924276422,0.2809509089735862,-1.8562902018489353
10668197326,0.23185499313084468,-1.6413097195716033
4606431692,0.49876260155675545,-2.1352053318137134
6609419145,0.010117627467515877,-1.001316360874922
11331388246,0.7116520524770422,-0.3667921850158078
7009965985,0.2516144151838704,-0.7952480831994251
5296315235,-1.2134539248074776,0.15065368956034275
8601447771,-0.23154257541566037,-1.0701999174016859
14530433010,0.3998429251506941,-2.3366882093582024
4999486760,0.010137512708621843,-2.785993361855942
6352537839,0.7266551854981291,-0.2618494074763582
6332250424,0.6028357674615179,-0.6793199779315069
7314228076,0.25799542266730335,-1.8008943582850718
15384598625,0.6981256687360002,-0.5945397942243384
4407958895,0.24372205827790738,-2.1487968576787138
7161815124,1.1553237435047838,0.19659894678149925
6477135687,-0.4147329232236605,-1.3255994003758267
8517891064,-0.7830767421587606,1.6805501422898383
8040366748,0.8586907458182271,-0.714432156064094
4362430204,1.3371617159296523,1.9324393944460367
6278279777,0.883947666021325,0.061273720248788965
6255552795,-0.1085575347226938,-1.8987418272089855
6228549224,0.6027340513102075,-0.846528889688464
15282394999,0.20168230447970448,-0.6609843224834471
7135777461,0.7151583021801244,-1.767986564846388
5457241806,0.02729160231247496,-2.7267605382856
5240476187,0.7815830193454241,-1.1081003714827529
5686174897,-0.6421502162567473,-1.233444242234072
4743186493,-0.003931984760559448,-2.212907773204983
13734751013,0.6737077223439771,-1.7199285540954579
5218000921,0.7381105817325875,-2.0161511542528308
5853905420,0.4410361723113194,-1.3389341365863934
14230744122,0.7420485813262307,-2.1504841442542837
15847793589,0.88373055943922,0.34144762097651205
14629804023,0.7006738913982569,1.6622331042260376
9419844286,1.0522669885252525,0.10066367185837644
13148622313,-0.28713368570010556,-2.923290691185658
6806083027,-0.19439807628956196,-1.7974210731802662
5037637269,0.6594989742234549,0.6915901370011093
4913424291,1.0729307858327732,-1.8443409358223384
9595211737,0.4997670149565958,-1.8513422010787084
9347964809,0.24050763359798433,-1.7938449131787093
15066420323,0.6369402605815015,-1.4014099228635097
7735719416,0.8165807080905192,1.5015366636722
6977581937,0.71498639455958,-2.1689154382933857
15071341897,-0.21954643455686984,-2.6392979946520434
9146089249,0.7815830193454241,-1.1081003714827529
12390915614,0.7415011956966784,-0.40828921383639294
5553563257,5.489950415997757E-4,-2.2149049210317484
15219435221,0.8492620909875672,-0.8891526945652783
5607102502,0.7426006448383504,-0.6045452724542066
